RUN	AdvancedSimulation	advancedsimulation	1710035380641	 	3.2.1
REQUEST	170		GET_produtos	1710035401117	1710035401120	OK	 
USER	Buscar usuários	168	START	1710035401216	1710035401216
REQUEST	168		GET_usuarios	1710035401217	1710035401222	OK	 
USER	Buscar usuários	150	END	1710035399016	1710035401406
USER	Buscar usuários	169	START	1710035401415	1710035401415
REQUEST	169		GET_usuarios	1710035401416	1710035401421	OK	 
USER	Buscar usuários	132	END	1710035396806	1710035401496
USER	Buscar usuários	152	END	1710035399417	1710035401666
USER	Buscar usuários	140	END	1710035397816	1710035401796
USER	Buscar usuários	149	END	1710035398816	1710035401856
USER	Buscar produtos	147	END	1710035398616	1710035401876
USER	Buscar carrinhos	139	END	1710035397617	1710035402086
USER	Buscar usuários	136	END	1710035397606	1710035402196
USER	Buscar usuários	143	END	1710035398416	1710035402216
USER	Buscar produtos	145	END	1710035397946	1710035402327
USER	Buscar usuários	144	END	1710035398616	1710035402477
USER	Buscar produtos	137	END	1710035397106	1710035402496
USER	Buscar usuários	158	END	1710035400016	1710035402566
USER	Buscar carrinhos	131	END	1710035396616	1710035402576
USER	Buscar usuários	153	END	1710035399616	1710035402756
USER	Buscar usuários	160	END	1710035400416	1710035402906
USER	Buscar produtos	154	END	1710035399116	1710035403087
USER	Buscar produtos	146	END	1710035398286	1710035403136
USER	Buscar usuários	168	END	1710035401216	1710035403306
USER	Buscar usuários	167	END	1710035401016	1710035403336
USER	Buscar usuários	151	END	1710035399216	1710035403346
USER	Buscar produtos	155	END	1710035399617	1710035403376
USER	Buscar usuários	161	END	1710035400615	1710035403555
USER	Buscar usuários	157	END	1710035399816	1710035404136
USER	Buscar carrinhos	148	END	1710035398616	1710035404156
USER	Buscar usuários	159	END	1710035400216	1710035404256
USER	Buscar carrinhos	156	END	1710035399617	1710035404286
USER	Buscar usuários	166	END	1710035400817	1710035404346
USER	Buscar produtos	163	END	1710035400275	1710035404766
USER	Buscar produtos	164	END	1710035400616	1710035404836
USER	Buscar usuários	169	END	1710035401415	1710035405676
USER	Buscar produtos	162	END	1710035399946	1710035405916
USER	Buscar produtos	170	END	1710035401116	1710035406605
USER	Buscar carrinhos	165	END	1710035400616	1710035407035
