ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113500755	 	3.2.1
USER	Buscar usuários	92	START	1710113508603	1710113508603
USER	Buscar produtos	102	START	1710113508603	1710113508603
USER	Editar Usuário	104	START	1710113508603	1710113508603
USER	Buscar produtos	37	END	1710113504603	1710113508603
REQUEST	92		GET_usuarios	1710113508605	1710113508610	OK	 
REQUEST	102		GET_produtos	1710113508605	1710113508611	OK	 
REQUEST	104		PUT_Usuario	1710113508604	1710113508610	KO	status.find.is(200), but actually found 400
USER	Editar Usuário	104	END	1710113508603	1710113508611
REQUEST	103		GET_carrinhos	1710113508604	1710113508611	OK	 
USER	Buscar produtos	107	START	1710113508703	1710113508703
REQUEST	107		GET_produtos	1710113508704	1710113508710	OK	 
USER	Buscar produtos	59	END	1710113505502	1710113508723
USER	Buscar produtos	30	END	1710113503903	1710113508753
USER	Buscar produtos	108	START	1710113508803	1710113508803
REQUEST	108		GET_produtos	1710113508804	1710113508808	OK	 
USER	Buscar produtos	109	START	1710113508903	1710113508903
REQUEST	109		GET_produtos	1710113508904	1710113508909	OK	 
USER	Buscar produtos	35	END	1710113504403	1710113508964
USER	Buscar produtos	110	START	1710113509003	1710113509003
REQUEST	110		GET_produtos	1710113509005	1710113509010	OK	 
USER	Buscar produtos	52	END	1710113504803	1710113509023
USER	Buscar usuários	43	END	1710113505603	1710113509063
USER	Buscar usuários	40	END	1710113505602	1710113509092
USER	Buscar produtos	111	START	1710113509103	1710113509103
USER	Buscar usuários	105	START	1710113509103	1710113509103
REQUEST	111		GET_produtos	1710113509104	1710113509108	OK	 
REQUEST	105		GET_usuarios	1710113509103	1710113509108	OK	 
USER	Buscar produtos	112	START	1710113509203	1710113509203
REQUEST	112		GET_produtos	1710113509204	1710113509208	OK	 
USER	Buscar produtos	113	START	1710113509303	1710113509303
REQUEST	113		GET_produtos	1710113509304	1710113509309	OK	 
USER	Buscar produtos	70	END	1710113506203	1710113509312
USER	Buscar produtos	66	END	1710113505803	1710113509373
USER	Buscar produtos	36	END	1710113504503	1710113509393
USER	
