ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710037188708	 	3.2.1
REQUEST	164		GET_produtos	1710037208688	1710037208693	OK	 
REQUEST	165		GET_carrinhos	1710037208688	1710037208694	OK	 
USER	Buscar usuários	166	START	1710037208887	1710037208887
REQUEST	166		GET_usuarios	1710037208888	1710037208890	OK	 
USER	Buscar usuários	134	END	1710037205287	1710037208927
USER	Buscar usuários	167	START	1710037209088	1710037209088
REQUEST	167		GET_usuarios	1710037209089	1710037209095	OK	 
USER	Buscar produtos	170	START	1710037209187	1710037209187
REQUEST	170		GET_produtos	1710037209188	1710037209192	OK	 
USER	Buscar produtos	137	END	1710037205187	1710037209237
USER	Buscar produtos	138	END	1710037205688	1710037209247
USER	Buscar usuários	168	START	1710037209287	1710037209287
REQUEST	168		GET_usuarios	1710037209288	1710037209292	OK	 
USER	Buscar usuários	169	START	1710037209488	1710037209488
REQUEST	169		GET_usuarios	1710037209489	1710037209494	OK	 
USER	Buscar produtos	129	END	1710037204356	1710037209597
USER	Buscar produtos	145	END	1710037206017	1710037209617
USER	Buscar carrinhos	114	END	1710037202687	1710037209637
USER	Buscar usuários	157	END	1710037207887	1710037210177
USER	Buscar usuários	158	END	1710037208087	1710037210198
USER	Buscar usuários	149	END	1710037206887	1710037210287
USER	Buscar produtos	154	END	1710037207187	1710037210287
USER	Buscar usuários	151	END	1710037207287	1710037210477
USER	Buscar usuários	143	END	1710037206487	1710037210488
USER	Buscar usuários	150	END	1710037207087	1710037210717
USER	Buscar carrinhos	148	END	1710037206688	1710037210768
USER	Buscar usuários	144	END	1710037206688	1710037210787
USER	Buscar carrinhos	131	END	1710037204687	1710037211288
USER	Buscar produtos	146	END	1710037206357	1710037211547
USER	Buscar usuários	167	END	1710037209088	1710037211857
USER	Buscar usuários	169	END	1710037209488	1710037211867
USER	Buscar usuários	161	END	1710037208687	1710037211917
USER	Buscar usuários	152	END	1710037207487	1710037212208
USER	Buscar usuários	153	END	1710037207687	1710037212237
USER	Buscar usuários	160	END	1710037208487	1710037212237
USER	Buscar produtos	147	END	1710037206688	1710037212437
USER	Buscar usuários	159	END	1710037208287	1710037212617
USER	Buscar carrinhos	156	END	1710037207687	1710037212658
USER	Buscar carrinhos	139	END	1710037205688	1710037212697
USER	Buscar produtos	162	END	1710037208017	1710037212737
USER	Buscar usuários	166	END	1710037208887	1710037212947
USER	Buscar produtos	155	END	1710037207687	1710037213007
USER	Buscar usuários	168	END	1710037209287	1710037213537
USER	Buscar produtos	164	END	1710037208687	1710037213797
USER	Buscar produtos	170	END	1710037209187	1710037213856
USER	Buscar produtos	163	END	1710037208357	1710037214148
USER	Buscar carrinhos	165	END	1710037208687	1710037215477
