ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710117394984	 	3.2.1
USER	Buscar usuários	402	START	1710117412739	1710117412739
REQUEST	402		GET_usuarios	1710117412739	1710117412742	OK	 
USER	Buscar usuários	310	END	1710117410339	1710117412748
USER	Buscar usuários	231	END	1710117407739	1710117412759
USER	Buscar produtos	422	START	1710117412779	1710117412779
REQUEST	422		GET_produtos	1710117412779	1710117412782	OK	 
USER	Buscar usuários	403	START	1710117412789	1710117412789
REQUEST	403		GET_usuarios	1710117412789	1710117412791	OK	 
USER	Buscar produtos	221	END	1710117407089	1710117412808
USER	Buscar produtos	225	END	1710117407459	1710117412818
USER	Buscar usuários	404	START	1710117412839	1710117412839
REQUEST	404		GET_usuarios	1710117412839	1710117412841	OK	 
USER	Buscar produtos	423	START	1710117412858	1710117412858
REQUEST	423		GET_produtos	1710117412859	1710117412861	OK	 
USER	Buscar usuários	405	START	1710117412889	1710117412889
REQUEST	405		GET_usuarios	1710117412889	1710117412891	OK	 
USER	Buscar usuários	263	END	1710117408689	1710117412919
USER	Buscar produtos	424	START	1710117412929	1710117412929
REQUEST	424		GET_produtos	1710117412929	1710117412931	OK	 
USER	Buscar usuários	406	START	1710117412939	1710117412939
REQUEST	406		GET_usuarios	1710117412939	1710117412941	OK	 
USER	Buscar produtos	286	END	1710117408968	1710117412969
USER	Buscar usuários	300	END	1710117409839	1710117412989
USER	Buscar usuários	407	START	1710117412989	1710117412989
REQUEST	407		GET_usuarios	1710117412989	1710117412991	OK	 
USER	Buscar produtos	425	START	1710117412999	1710117412999
REQUEST	425		GET_produtos	1710117413000	1710117413002	OK	 
USER	Buscar usuários	302	END	1710117409939	1710117413038
USER	Buscar usuários	408	START	1710117413038	1710117413038
REQUEST	408		GET_usuarios	1710117413039	1710117413041	OK	 
USER	Buscar usuários	241	END	1710117408238	1710117413069
USER	Buscar produtos	426	START	1710117413069	1710117413069
REQUEST	426		GET_produtos	1710117413070	1710117413072	OK	 
USER	Buscar usuários	409	START	1710117413089	1710117413089
REQUEST	409		GET_usuarios	1710117413089	1710117413091	OK	 
USER	Buscar produtos	251	END	1710117407819	1710117413108
USER	Buscar produtos	427	START	1710117413139	1710117413139
USER	Buscar usuários	410	START	1710117413139	1710117413139
REQUEST	427		GET_produtos	1710117413139	1710117413142	OK	 
REQUEST	410		GET_usuarios	1710117413139	1710117413143	OK	 
USER	Buscar produtos	260	END	1710117408639	1710117413149
USER	Buscar produtos	289	END	1710117409218	1710117413149
USER	Buscar produtos	290	END	1710117409309	1710117413159
USER	Buscar usuários	411	START	1710117413189	1710117413189
REQUEST	411		GET_usuarios	1710117413190	1710117413193	OK	 
USER	Buscar usuários	331	END	1710117410689	1710117413199
USER	Buscar produtos	428	START	1710117413209	1710117413209
REQUEST	428		GET_produtos	1710117413209	1710117413212	OK	 
USER	Buscar usuários	244	END	1710117408389	1710117413218
USER	Buscar usuários	412	START	1710117413239	1710117413239
REQUEST	412		GET_usuarios	1710117413239	1710117413242	OK	 
USER	Buscar usuários	264	END	1710117408740	1710117413249
USER	Buscar produtos	429	START	1710117413279	1710117413279
REQUEST	429		GET_produtos	1710117413279	1710117413281	OK	 
USER	Buscar usuários	413	START	1710117413289	1710117413289
REQUEST	413		GET_usuarios	1710117413289	1710117413291	OK	 
USER	Buscar usuários	280	END	1710117409539	1710117413329
USER	Buscar usuários	414	START	1710117413339	1710117413339
REQUEST	414		GET_usuarios	1710117413339	1710117413342	OK	 
USER	Buscar produtos	318	END	1710117409808	1710117413349
USER	Buscar produtos	430	START	1710117413358	1710117413358
REQUEST	430		GET_produtos	1710117413359	1710117413361	OK	 
USER	Buscar produtos	227	END	1710117407638	1710117413379
USER	Buscar usuários	415	START	1710117413389	1710117413389
REQUEST	415		GET_usuarios	1710117413389	1710117413393	OK	 
USER	Buscar produtos	431	START	1710117413428	1710117413428
USER	Buscar produtos	319	END	1710117409889	1710117413439
USER	Buscar usuários	416	START	1710117413439	1710117413439
REQUEST	431		GET_produtos	1710117413430	1710117413440	OK	 
REQUEST	416		GET_usuarios	1710117413440	1710117413445	OK	 
USER	Buscar usuários	248	END	1710117408588	1710117413489
USER	Buscar usuários	417	START	1710117413489	1710117413489
REQUEST	417		GET_usuarios	1710117413491	1710117413497	OK	 
USER	Buscar produtos	432	START	1710117413499	1710117413499
REQUEST	432		GET_produtos	1710117413501	1710117413510	OK	 
USER	Buscar usuários	418	START	1710117413539	1710117413539
REQUEST	418		GET_usuarios	1710117413539	1710117413542	OK	 
USER	Buscar produtos	433	START	1710117413569	1710117413569
REQUEST	433		GET_produtos	1710117413570	1710117413573	OK	 
USER	Buscar usuários	271	END	1710117409089	1710117413578
USER	Buscar usuários	270	END	1710117409038	1710117413589
USER	Buscar produtos	293	END	1710117409559	1710117413589
USER	Buscar usuários	419	START	1710117413589	1710117413589
REQUEST	419		GET_usuarios	1710117413589	1710117413591	OK	 
USER	Buscar usuários	420	START	1710117413638	1710117413638
USER	Editar Usuário	436	START	1710117413639	1710117413639
USER	Buscar carrinhos	435	START	1710117413639	1710117413639
USER	Buscar produtos	434	START	1710117413638	1710117413638
REQUEST	434		GET_produtos	1710117413640	1710117413644	OK	 
REQUEST	420		GET_usuarios	1710117413639	1710117413645	OK	 
REQUEST	435		GET_carrinhos	1710117413639	1710117413644	OK	 
REQUEST	436		PUT_Usuario	1710117413639	1710117413646	OK	 
USER	Editar Usuário	436	END	1710117413639	1710117413647
USER	Buscar produtos	320	END	1710117409969	1710117413649
USER	Buscar usuários	274	END	1710117409239	1710117413689
USER	Buscar usuários	437	START	1710117413689	1710117413689
REQUEST	437		GET_usuarios	1710117413690	1710117413693	OK	 
USER	Buscar usuários	316	END	1710117410639	1710117413709
USER	Buscar produtos	457	START	1710117413709	1710117413709
REQUEST	457		GET_produtos	1710117413709	1710117413711	OK	 
USER	Buscar usuários	276	END	1710117409339	1710117413739
USER	Buscar usuários	438	START	1710117413739	1710117413739
REQUEST	438		GET_usuarios	1710117413739	1710117413742	OK	 
USER	Buscar usuários	309	END	1710117410289	1710117413779
USER	Buscar produtos	458	START	1710117413779	1710117413779
REQUEST	458		GET_produtos	1710117413780	1710117413782	OK	 
USER	Buscar usuários	439	START	1710117413789	1710117413789
REQUEST	439		GET_usuarios	1710117413790	1710117413793	OK	 
USER	Buscar usuários	342	END	1710117411239	1710117413819
USER	Buscar usuários	440	START	1710117413838	1710117413838
REQUEST	440		GET_usuarios	1710117413839	1710117413842	OK	 
USER	Buscar produtos	459	START	1710117413849	1710117413849
REQUEST	459		GET_produtos	1710117413850	1710117413855	OK	 
USER	Buscar usuários	312	END	1710117410439	1710117413889
USER	Buscar usuários	441	START	1710117413889	1710117413889
REQUEST	441		GET_usuarios	1710117413889	1710117413891	OK	 
USER	Buscar produtos	353	END	1710117410869	1710117413899
USER	Buscar produtos	460	START	1710117413929	1710117413929
REQUEST	460		GET_produtos	1710117413929	1710117413931	OK	 
USER	Buscar usuários	442	START	1710117413938	1710117413938
REQUEST	442		GET_usuarios	1710117413939	1710117413940	OK	 
USER	Buscar usuários	337	END	1710117410989	1710117413949
USER	Buscar usuários	334	END	1710117410839	1710117413959
USER	Buscar produtos	256	END	1710117408278	1710117413988
USER	Buscar usuários	443	START	1710117413988	1710117413988
REQUEST	443		GET_usuarios	1710117413989	1710117413991	OK	 
USER	Buscar produtos	461	START	1710117413999	1710117413999
REQUEST	461		GET_produtos	1710117414000	1710117414005	OK	 
USER	Buscar usuários	444	START	1710117414039	1710117414039
REQUEST	444		GET_usuarios	1710117414039	1710117414041	OK	 
USER	Buscar usuários	275	END	1710117409289	1710117414068
USER	Buscar produtos	462	START	1710117414068	1710117414068
REQUEST	462		GET_produtos	1710117414069	1710117414072	OK	 
USER	Buscar usuários	445	START	1710117414089	1710117414089
REQUEST	445		GET_usuarios	1710117414089	1710117414091	OK	 
USER	Buscar usuários	347	END	1710117411489	1710117414139
USER	Buscar usuários	446	START	1710117414139	1710117414139
USER	Buscar produtos	463	START	1710117414139	1710117414139
REQUEST	446		GET_usuarios	1710117414139	1710117414143	OK	 
REQUEST	463		GET_produtos	1710117414139	1710117414144	OK	 
USER	Buscar usuários	373	END	1710117412039	1710117414149
USER	Buscar produtos	259	END	1710117408549	1710117414178
USER	Buscar produtos	325	END	1710117410390	1710117414178
USER	Buscar usuários	447	START	1710117414188	1710117414188
REQUEST	447		GET_usuarios	1710117414189	1710117414191	OK	 
USER	Buscar usuários	298	END	1710117409738	1710117414199
USER	Buscar produtos	464	START	1710117414209	1710117414209
REQUEST	464		GET_produtos	1710117414209	1710117414211	OK	 
USER	Buscar carrinhos	261	END	1710117408639	1710117414219
USER	Buscar usuários	305	END	1710117410089	1710117414239
USER	Buscar usuários	448	START	1710117414238	1710117414238
REQUEST	448		GET_usuarios	1710117414239	1710117414243	OK	 
USER	Buscar usuários	349	END	1710117411589	1710117414249
USER	Buscar usuários	370	END	1710117411889	1710117414249
USER	Buscar usuários	278	END	1710117409440	1710117414278
USER	Buscar produtos	465	START	1710117414278	1710117414278
REQUEST	465		GET_produtos	1710117414279	1710117414281	OK	 
USER	Buscar usuários	449	START	1710117414289	1710117414289
REQUEST	449		GET_usuarios	1710117414289	1710117414291	OK	 
USER	Buscar usuários	450	START	1710117414339	1710117414339
REQUEST	450		GET_usuarios	1710117414339	1710117414342	OK	 
USER	Buscar produtos	466	START	1710117414349	1710117414349
REQUEST	466		GET_produtos	1710117414349	1710117414353	OK	 
USER	Buscar usuários	299	END	1710117409789	1710117414378
USER	Buscar produtos	317	END	1710117409719	1710117414389
USER	Buscar usuários	451	START	1710117414389	1710117414389
REQUEST	451		GET_usuarios	1710117414390	1710117414392	OK	 
USER	Buscar produtos	292	END	1710117409468	1710117414409
USER	Buscar produtos	294	END	1710117409639	1710117414418
USER	Buscar produtos	467	START	1710117414429	1710117414429
REQUEST	467		GET_produtos	1710117414429	1710117414431	OK	 
USER	Buscar usuários	452	START	1710117414439	1710117414439
REQUEST	452		GET_usuarios	1710117414439	1710117414441	OK	 
USER	Buscar produtos	283	END	1710117408718	1710117414478
USER	Buscar usuários	453	START	1710117414488	1710117414488
REQUEST	453		GET_usuarios	1710117414489	1710117414491	OK	 
USER	Buscar usuários	344	END	1710117411339	1710117414499
USER	Buscar produtos	468	START	1710117414499	1710117414499
REQUEST	468		GET_produtos	1710117414499	1710117414502	OK	 
USER	Buscar usuários	338	END	1710117411039	1710117414518
USER	Buscar usuários	343	END	1710117411289	1710117414539
USER	Buscar usuários	454	START	1710117414539	1710117414539
REQUEST	454		GET_usuarios	1710117414539	1710117414541	OK	 
USER	Buscar produtos	469	START	1710117414568	1710117414568
REQUEST	469		GET_produtos	1710117414569	1710117414573	OK	 
USER	Buscar usuários	377	END	1710117412238	1710117414579
USER	Buscar usuários	455	START	1710117414589	1710117414589
REQUEST	455		GET_usuarios	1710117414589	1710117414592	OK	 
USER	Buscar produtos	287	END	1710117409059	1710117414598
USER	Buscar usuários	369	END	1710117411839	1710117414598
USER	Buscar carrinhos	228	END	1710117407639	1710117414619
USER	Buscar carrinhos	471	START	1710117414639	1710117414639
USER	Buscar produtos	470	START	1710117414639	1710117414639
USER	Buscar usuários	456	START	1710117414639	1710117414639
USER	Editar Usuário	472	START	1710117414639	1710117414639
REQUEST	470		GET_produtos	1710117414640	1710117414644	OK	 
REQUEST	456		GET_usuarios	1710117414640	1710117414644	OK	 
REQUEST	471		GET_carrinhos	1710117414640	1710117414644	OK	 
REQUEST	472		PUT_Usuario	1710117414640	1710117414645	OK	 
USER	Editar Usuário	472	END	1710117414639	1710117414646
USER	Buscar usuários	339	END	1710117411089	1710117414659
USER	Buscar usuários	335	END	1710117410888	1710117414688
USER	Buscar usuários	473	START	1710117414688	1710117414688
REQUEST	473		GET_usuarios	1710117414689	1710117414691	OK	 
USER	Buscar produtos	493	START	1710117414709	1710117414709
REQUEST	493		GET_produtos	1710117414709	1710117414711	OK	 
USER	Buscar usuários	346	END	1710117411439	1710117414739
USER	Buscar usuários	474	START	1710117414738	1710117414738
REQUEST	474		GET_usuarios	1710117414739	1710117414741	OK	 
USER	Buscar usuários	379	END	1710117412339	1710117414749
USER	Buscar produtos	327	END	1710117410559	1710117414759
USER	Buscar produtos	494	START	1710117414768	1710117414768
REQUEST	494		GET_produtos	1710117414769	1710117414772	OK	 
USER	Buscar usuários	385	END	1710117412639	1710117414789
USER	Buscar usuários	475	START	1710117414789	1710117414789
REQUEST	475		GET_usuarios	1710117414789	1710117414791	OK	 
USER	Buscar usuários	348	END	1710117411539	1710117414799
USER	Buscar usuários	375	END	1710117412139	1710117414808
USER	Buscar produtos	358	END	1710117411259	1710117414808
USER	Buscar usuários	308	END	1710117410238	1710117414839
USER	Buscar produtos	495	START	1710117414839	1710117414839
USER	Buscar usuários	476	START	1710117414839	1710117414839
REQUEST	495		GET_produtos	1710117414840	1710117414842	OK	 
REQUEST	476		GET_usuarios	1710117414840	1710117414843	OK	 
USER	Buscar produtos	386	END	1710117411719	1710117414848
USER	Buscar usuários	340	END	1710117411139	1710117414859
USER	Buscar usuários	306	END	1710117410139	1710117414869
USER	Buscar usuários	477	START	1710117414888	1710117414888
REQUEST	477		GET_usuarios	1710117414888	1710117414891	OK	 
USER	Buscar usuários	301	END	1710117409889	1710117414909
USER	Buscar produtos	357	END	1710117411179	1710117414909
USER	Buscar produtos	496	START	1710117414909	1710117414909
REQUEST	496		GET_produtos	1710117414909	1710117414911	OK	 
USER	Buscar usuários	336	END	1710117410940	1710117414928
USER	Buscar usuários	478	START	1710117414939	1710117414939
REQUEST	478		GET_usuarios	1710117414939	1710117414941	OK	 
USER	Buscar usuários	313	END	1710117410489	1710117414969
USER	Buscar produtos	497	START	1710117414968	1710117414968
REQUEST	497		GET_produtos	1710117414969	1710117414973	OK	 
USER	Buscar usuários	345	END	1710117411389	1710117414979
USER	Buscar usuários	479	START	1710117414989	1710117414989
REQUEST	479		GET_usuarios	1710117414989	1710117414991	OK	 
USER	Buscar usuários	315	END	1710117410589	1710117415029
USER	Buscar produtos	359	END	1710117411329	1710117415029
USER	Buscar produtos	498	START	1710117415038	1710117415038
USER	Buscar usuários	480	START	1710117415038	1710117415038
REQUEST	498		GET_produtos	1710117415039	1710117415041	OK	 
REQUEST	480		GET_usuarios	1710117415039	1710117415042	OK	 
USER	Buscar usuários	481	START	1710117415089	1710117415089
REQUEST	481		GET_usuarios	1710117415089	1710117415091	OK	 
USER	Buscar produtos	499	START	1710117415108	1710117415108
REQUEST	499		GET_produtos	1710117415108	1710117415110	OK	 
USER	Buscar produtos	288	END	1710117409139	1710117415118
USER	Buscar produtos	387	END	1710117411789	1710117415118
USER	Buscar produtos	351	END	1710117410719	1710117415129
USER	Buscar usuários	482	START	1710117415139	1710117415139
REQUEST	482		GET_usuarios	1710117415139	1710117415142	OK	 
USER	Buscar produtos	322	END	1710117410139	1710117415159
USER	Buscar usuários	403	END	1710117412789	1710117415169
USER	Buscar produtos	500	START	1710117415169	1710117415169
REQUEST	500		GET_produtos	1710117415169	1710117415176	OK	 
USER	Buscar usuários	402	END	1710117412739	1710117415179
USER	Buscar produtos	355	END	1710117411028	1710117415189
USER	Buscar usuários	483	START	1710117415189	1710117415189
REQUEST	483		GET_usuarios	1710117415189	1710117415191	OK	 
USER	Buscar usuários	484	START	1710117415239	1710117415239
USER	Buscar produtos	501	START	1710117415239	1710117415239
REQUEST	484		GET_usuarios	1710117415240	1710117415245	OK	 
REQUEST	501		GET_produtos	1710117415240	1710117415246	OK	 
USER	Buscar produtos	361	END	1710117411490	1710117415259
USER	Buscar produtos	354	END	1710117410949	1710117415279
USER	Buscar usuários	485	START	1710117415289	1710117415289
REQUEST	485		GET_usuarios	1710117415290	1710117415294	OK	 
USER	Buscar produtos	502	START	1710117415309	1710117415309
REQUEST	502		GET_produtos	1710117415309	1710117415313	OK	 
USER	Buscar usuários	486	START	1710117415339	1710117415339
REQUEST	486		GET_usuarios	1710117415340	1710117415345	OK	 
USER	Buscar usuários	380	END	1710117412389	1710117415369
USER	Buscar produtos	503	START	1710117415369	1710117415369
REQUEST	503		GET_produtos	1710117415370	1710117415373	OK	 
USER	Buscar usuários	487	START	1710117415388	1710117415388
REQUEST	487		GET_usuarios	1710117415389	1710117415391	OK	 
USER	Buscar produtos	324	END	1710117410309	1710117415409
USER	Buscar usuários	488	START	1710117415438	1710117415438
USER	Buscar produtos	504	START	1710117415438	1710117415438
REQUEST	488		GET_usuarios	1710117415439	1710117415441	OK	 
REQUEST	504		GET_produtos	1710117415439	1710117415441	OK	 
USER	Buscar produtos	390	END	1710117412019	1710117415459
USER	Buscar usuários	372	END	1710117411989	1710117415479
USER	Buscar usuários	489	START	1710117415489	1710117415489
REQUEST	489		GET_usuarios	1710117415489	1710117415493	OK	 
USER	Buscar usuários	333	END	1710117410789	1710117415509
USER	Buscar produtos	505	START	1710117415509	1710117415509
REQUEST	505		GET_produtos	1710117415510	1710117415513	OK	 
USER	Buscar usuários	406	END	1710117412939	1710117415540
USER	Buscar usuários	341	END	1710117411188	1710117415540
USER	Buscar usuários	490	START	1710117415540	1710117415540
REQUEST	490		GET_usuarios	1710117415541	1710117415545	OK	 
USER	Buscar produtos	360	END	1710117411409	1710117415559
USER	Buscar produtos	506	START	1710117415569	1710117415569
REQUEST	506		GET_produtos	1710117415569	1710117415573	OK	 
USER	Buscar usuários	416	END	1710117413439	1710117415579
USER	Buscar usuários	491	START	1710117415588	1710117415588
REQUEST	491		GET_usuarios	1710117415589	1710117415592	OK	 
USER	Buscar carrinhos	295	END	1710117409639	1710117415628
USER	Buscar usuários	332	END	1710117410739	1710117415628
USER	Buscar usuários	492	START	1710117415638	1710117415638
USER	Buscar produtos	507	START	1710117415639	1710117415639
USER	Editar Usuário	509	START	1710117415639	1710117415639
USER	Editar Usuário	511	START	1710117415639	1710117415639
USER	Editar Usuário	515	START	1710117415639	1710117415639
USER	Editar Usuário	517	START	1710117415639	1710117415639
USER	Editar Usuário	512	START	1710117415639	1710117415639
USER	Editar Usuário	514	START	1710117415639	1710117415639
USER	Editar Usuário	516	START	1710117415639	1710117415639
USER	Editar Usuário	508	START	1710117415639	1710117415639
USER	Editar Usuário	510	START	1710117415639	1710117415639
USER	Editar Usuário	513	START	1710117415639	1710117415639
REQUEST	515		PUT_Usuario	1710117415639	1710117415646	KO	status.find.is(201), but actually found 400
REQUEST	507		GET_produtos	1710117415639	1710117415646	OK	 
USER	Editar Usuário	515	END	1710117415639	1710117415646
REQUEST	509		PUT_Usuario	1710117415639	1710117415647	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	509	END	1710117415639	1710117415647
REQUEST	516		PUT_Usuario	1710117415639	1710117415647	KO	status.find.is(201), but actually found 400
REQUEST	510		PUT_Usuario	1710117415640	1710117415648	KO	status.find.is(201), but actually found 400
REQUEST	513		PUT_Usuario	1710117415640	1710117415648	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	516	END	1710117415639	1710117415648
USER	Editar Usuário	510	END	1710117415639	1710117415648
USER	Editar Usuário	513	END	1710117415639	1710117415648
REQUEST	492		GET_usuarios	1710117415639	1710117415650	OK	 
REQUEST	517		PUT_Usuario	1710117415639	1710117415653	OK	 
USER	Editar Usuário	517	END	1710117415639	1710117415654
REQUEST	514		PUT_Usuario	1710117415639	1710117415656	OK	 
USER	Editar Usuário	514	END	1710117415639	1710117415656
REQUEST	511		PUT_Usuario	1710117415639	1710117415657	OK	 
USER	Editar Usuário	511	END	1710117415639	1710117415658
REQUEST	512		PUT_Usuario	1710117415639	1710117415658	OK	 
USER	Buscar usuários	374	END	1710117412089	1710117415659
USER	Editar Usuário	512	END	1710117415639	1710117415659
REQUEST	508		PUT_Usuario	1710117415640	1710117415660	OK	 
USER	Editar Usuário	508	END	1710117415639	1710117415660
USER	Buscar usuários	381	END	1710117412439	1710117415689
USER	Buscar usuários	518	START	1710117415689	1710117415689
REQUEST	518		GET_usuarios	1710117415689	1710117415692	OK	 
USER	Buscar produtos	356	END	1710117411099	1710117415698
USER	Buscar produtos	538	START	1710117415709	1710117415709
REQUEST	538		GET_produtos	1710117415709	1710117415711	OK	 
USER	Buscar usuários	519	START	1710117415738	1710117415738
REQUEST	519		GET_usuarios	1710117415739	1710117415743	OK	 
USER	Buscar produtos	539	START	1710117415769	1710117415769
REQUEST	539		GET_produtos	1710117415769	1710117415772	OK	 
USER	Buscar usuários	520	START	1710117415788	1710117415788
REQUEST	520		GET_usuarios	1710117415789	1710117415791	OK	 
USER	Buscar usuários	371	END	1710117411939	1710117415838
USER	Buscar usuários	521	START	1710117415838	1710117415838
USER	Buscar produtos	540	START	1710117415838	1710117415838
REQUEST	521		GET_usuarios	1710117415839	1710117415842	OK	 
REQUEST	540		GET_produtos	1710117415839	1710117415843	OK	 
USER	Buscar produtos	362	END	1710117411558	1710117415859
USER	Buscar produtos	363	END	1710117411639	1710117415869
USER	Buscar usuários	401	END	1710117412688	1710117415879
USER	Buscar usuários	408	END	1710117413038	1710117415889
USER	Buscar usuários	522	START	1710117415889	1710117415889
REQUEST	522		GET_usuarios	1710117415889	1710117415892	OK	 
USER	Buscar produtos	541	START	1710117415908	1710117415908
REQUEST	541		GET_produtos	1710117415909	1710117415911	OK	 
USER	Buscar usuários	350	END	1710117411639	1710117415939
USER	Buscar usuários	523	START	1710117415939	1710117415939
REQUEST	523		GET_usuarios	1710117415939	1710117415942	OK	 
USER	Buscar produtos	323	END	1710117410219	1710117415948
USER	Buscar usuários	383	END	1710117412539	1710117415958
USER	Buscar produtos	542	START	1710117415968	1710117415968
REQUEST	542		GET_produtos	1710117415969	1710117415971	OK	 
USER	Buscar usuários	411	END	1710117413189	1710117415979
USER	Buscar carrinhos	329	END	1710117410639	1710117415989
USER	Buscar usuários	524	START	1710117415989	1710117415989
REQUEST	524		GET_usuarios	1710117415989	1710117415991	OK	 
USER	Buscar produtos	321	END	1710117410059	1710117415999
USER	Buscar usuários	366	END	1710117411688	1710117415999
USER	Buscar usuários	418	END	1710117413539	1710117416008
USER	Buscar usuários	420	END	1710117413638	1710117416029
USER	Buscar usuários	525	START	1710117416039	1710117416039
USER	Buscar produtos	543	START	1710117416039	1710117416039
REQUEST	525		GET_usuarios	1710117416039	1710117416042	OK	 
REQUEST	543		GET_produtos	1710117416039	1710117416042	OK	 
USER	Buscar usuários	404	END	1710117412839	1710117416059
USER	Buscar usuários	367	END	1710117411739	1710117416069
USER	Buscar carrinhos	364	END	1710117411640	1710117416079
USER	Buscar produtos	394	END	1710117412328	1710117416088
USER	Buscar usuários	526	START	1710117416088	1710117416088
REQUEST	526		GET_usuarios	1710117416088	1710117416090	OK	 
USER	Buscar produtos	544	START	1710117416109	1710117416109
REQUEST	544		GET_produtos	1710117416109	1710117416113	OK	 
USER	Buscar produtos	326	END	1710117410469	1710117416129
USER	Buscar usuários	527	START	1710117416139	1710117416139
REQUEST	527		GET_usuarios	1710117416139	1710117416141	OK	 
USER	Buscar produtos	545	START	1710117416169	1710117416169
REQUEST	545		GET_produtos	1710117416169	1710117416172	OK	 
USER	Buscar usuários	409	END	1710117413089	1710117416179
USER	Buscar produtos	389	END	1710117411949	1710117416179
USER	Buscar usuários	419	END	1710117413589	1710117416189
USER	Buscar usuários	528	START	1710117416189	1710117416189
REQUEST	528		GET_usuarios	1710117416189	1710117416191	OK	 
USER	Buscar produtos	546	START	1710117416239	1710117416239
USER	Buscar usuários	529	START	1710117416239	1710117416239
REQUEST	546		GET_produtos	1710117416240	1710117416243	OK	 
REQUEST	529		GET_usuarios	1710117416240	1710117416243	OK	 
USER	Buscar usuários	405	END	1710117412889	1710117416279
USER	Buscar usuários	530	START	1710117416289	1710117416289
REQUEST	530		GET_usuarios	1710117416289	1710117416292	OK	 
USER	Buscar produtos	547	START	1710117416308	1710117416308
REQUEST	547		GET_produtos	1710117416309	1710117416312	OK	 
USER	Buscar usuários	531	START	1710117416339	1710117416339
REQUEST	531		GET_usuarios	1710117416339	1710117416341	OK	 
USER	Buscar produtos	548	START	1710117416368	1710117416368
REQUEST	548		GET_produtos	1710117416369	1710117416371	OK	 
USER	Buscar usuários	532	START	1710117416389	1710117416389
REQUEST	532		GET_usuarios	1710117416389	1710117416391	OK	 
USER	Buscar usuários	382	END	1710117412489	1710117416399
USER	Buscar produtos	428	END	1710117413209	1710117416399
USER	Buscar usuários	447	END	1710117414188	1710117416429
USER	Buscar produtos	549	START	1710117416439	1710117416439
USER	Buscar usuários	533	START	1710117416439	1710117416439
REQUEST	533		GET_usuarios	1710117416439	1710117416441	OK	 
REQUEST	549		GET_produtos	1710117416439	1710117416442	OK	 
USER	Buscar produtos	396	END	1710117412489	1710117416458
USER	Buscar usuários	407	END	1710117412989	1710117416469
USER	Buscar usuários	534	START	1710117416489	1710117416489
REQUEST	534		GET_usuarios	1710117416490	1710117416492	OK	 
USER	Buscar produtos	550	START	1710117416509	1710117416509
REQUEST	550		GET_produtos	1710117416509	1710117416511	OK	 
USER	Buscar usuários	535	START	1710117416538	1710117416538
REQUEST	535		GET_usuarios	1710117416540	1710117416543	OK	 
USER	Buscar produtos	423	END	1710117412858	1710117416549
USER	Buscar produtos	328	END	1710117410639	1710117416569
USER	Buscar produtos	397	END	1710117412558	1710117416569
USER	Buscar produtos	551	START	1710117416569	1710117416569
REQUEST	551		GET_produtos	1710117416569	1710117416572	OK	 
USER	Buscar usuários	448	END	1710117414238	1710117416579
USER	Buscar usuários	536	START	1710117416589	1710117416589
REQUEST	536		GET_usuarios	1710117416589	1710117416592	OK	 
USER	Buscar usuários	376	END	1710117412189	1710117416639
USER	Buscar produtos	552	START	1710117416639	1710117416639
USER	Buscar usuários	537	START	1710117416639	1710117416639
REQUEST	552		GET_produtos	1710117416639	1710117416643	OK	 
REQUEST	537		GET_usuarios	1710117416640	1710117416644	OK	 
USER	Buscar usuários	415	END	1710117413389	1710117416659
USER	Buscar usuários	368	END	1710117411789	1710117416669
USER	Buscar produtos	391	END	1710117412099	1710117416689
USER	Buscar usuários	553	START	1710117416688	1710117416688
REQUEST	553		GET_usuarios	1710117416689	1710117416691	OK	 
USER	Buscar produtos	427	END	1710117413139	1710117416709
USER	Buscar produtos	388	END	1710117411869	1710117416709
USER	Buscar produtos	573	START	1710117416709	1710117416709
REQUEST	573		GET_produtos	1710117416709	1710117416711	OK	 
USER	Buscar usuários	554	START	1710117416738	1710117416738
REQUEST	554		GET_usuarios	1710117416739	1710117416742	OK	 
USER	Buscar usuários	453	END	1710117414488	1710117416769
USER	Buscar produtos	574	START	1710117416769	1710117416769
REQUEST	574		GET_produtos	1710117416769	1710117416773	OK	 
USER	Buscar produtos	352	END	1710117410789	1710117416778
USER	Buscar usuários	555	START	1710117416789	1710117416789
REQUEST	555		GET_usuarios	1710117416789	1710117416791	OK	 
USER	Buscar produtos	426	END	1710117413069	1710117416808
USER	Buscar usuários	412	END	1710117413239	1710117416808
USER	Buscar usuários	556	START	1710117416839	1710117416839
USER	Buscar produtos	575	START	1710117416839	1710117416839
REQUEST	556		GET_usuarios	1710117416839	1710117416848	OK	 
REQUEST	575		GET_produtos	1710117416839	1710117416848	OK	 
USER	Buscar usuários	557	START	1710117416889	1710117416889
REQUEST	557		GET_usuarios	1710117416889	1710117416891	OK	 
USER	Buscar usuários	450	END	1710117414339	1710117416909
USER	Buscar produtos	576	START	1710117416909	1710117416909
REQUEST	576		GET_produtos	1710117416909	1710117416911	OK	 
USER	Buscar usuários	558	START	1710117416939	1710117416939
REQUEST	558		GET_usuarios	1710117416939	1710117416941	OK	 
USER	Buscar produtos	577	START	1710117416968	1710117416968
REQUEST	577		GET_produtos	1710117416969	1710117416973	OK	 
